,user_id,user_name,user_rating,user_text,restaurant_name,restaurant_rating,restaurant_price,restaurant_type
18,No-XBUnatYAxiV6-41pclw,Yejin K.,1.0 star rating,"I ordered Chirashi and Udon. Udon seemed made of cheap ingredients and sashimi was not fresh. On top of that the delivery man was so impatient. He kept ringing the door bell at 11PM in night so I ran to the door to stop him. Then he yelled at me asking for tips, so I said please wait, I will come back with your tips explaining i didnt have time to take tips because I rushed to stop him waking up my roommates and neighbors. He did not understand what I meant and kept yelling at me and opened the door which was automatically closing and he attempted to enter my house!!!!I won't order here anymore. NEVER EVER!!!!",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
19,1HDPkgoHp3NV5xRQIjziog,B B.,4.0 star rating,Excellent and fresh Japanese food in a nice and bright space. I love the black rice and you can request it (like a dollar extra?). Squash appetizer and miso cod also delish. Great choice in Hoboken.,Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
20,qczBbqTBteN78ld5C5ktLg,Jonathan B.,5.0 star rating,"Miso cod is to die forGreat portion, surprising these daysEverything else is just as greatKudos to you HobokenOnly time I'll ever say that",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
21,Z6g-jEpKaZyVeQ4aCtmqGQ,Sage L.,1.0 star rating,"I use Yelp daily to look up restaurants but have never left a review, so you know this was bad.Read below for misleading prices, misleading serving sizes, and ATROCIOUS CUSTOMER SERVICE, specifically from the manager. I was looking forward to trying Illuzion because the menu on their website featured some interesting special rolls at decent prices, ranging from $9 to $13.50. However everything was priced way more expensive when I got to the restaurant, especially the special rolls which were actually $17-$20 each. I was annoyed because this difference is pretty significant and I would've gone somewhere more affordable. I didn't want to spend that much on a single roll, so I went to the menu section of regular rolls and ordered one of the more elaborate ones off there for $11, along with an order of fried rice.When the roll came out, it only had 5 pieces. I'm not a stickler, but it was just so little food. I was already feeling misled/unhappy about the menu prices and feeling ripped off a second time before ever taking a bite. I asked the server if there should be another piece. ""No."" I said if the roll was smaller than the others I believe this should've been indicated, because this portion is extremely small for $11 and I wouldn't have ordered it. She said she would ask the manager. I waited awkwardly for 10 minutes (not eating the roll), but no one comes. The server came to refill our waters and again said ""just 5 pieces."" I asked if the manager (who the server said she would get btw--I never asked) is still coming.The manager then stormed over, asking ""You don't like the food?"" in an accusatory tone while reaching to grab my plate. I politely explained that it's not that I don't like it (I haven't even tasted it), just that I was surprised at how small the portion is for this price and that a 5-piece roll is not normal and should've been indicated on the menu. She yells at me that I should've know because every roll with shrimp or lobster is small everywhere (obviously not true). She kept grabbing for the plate saying she'll take it back if I don't want it. I stayed cool and collected, trying to explain how I feel again and telling her I was a dissatisfied customer and just thought she should know. But she kept interrupting me and rolling her eyes. And I had to seriously ask her to stop interrupting so I could finish my sentence more than once. The conversation was about 25% me talking and 75% her yelling, rolling her eyes, interrupting me, and grabbing for my plate. I eventually said i didn't want it, so she grabbed the plate, stormed off, and threw it over to the sushi bar. And then proceeded to huff and puff her way over to the servers and gossip about me. She didn't care even a drop that I was not happy.I have never been spoken to so rudely by anyone in a restaurant, let alone a manager.",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
22,zqMDyH3T7Sd4OEtrNGpl_A,Ling C.,4.0 star rating,I love this restaurant. I was introduced to it by my boss.  She used to order from here all the time when we worked in Jersey City.The restaurant is quiet during the weekday lunch hour. Prices are reasonable and the sushi rolls are fresh.,Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
23,ioElFB9bwp3zZw-ckaR-Nw,Ruby B.,4.0 star rating,Ive eaten at their resturant and have gotten take out from them many times; Ive never been dissapointed. The food is really good and basic (but the good kind of basic). The resturant has good service and delivery is very quick. Also the shrimp risotto is bomb!! One of the best sushi places in Hoboken.,Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
24,dnhMSSC6OvfbSxBtQ90IwA,Patricia A.,5.0 star rating,Beyond the best restaurant in hudson county  the fish is fresh food is always a+ quality is go there often with my kids and the waitresses along with the cashier ate very friendly it will always be my number one sushi place delivery is also fast mind you i live in Weehawken i would recomend to anyone eat dine and enjoy here plus is byob which is the be,Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
25,tibDp6fwKPt1mK_Ifxln0Q,Vinil B.,5.0 star rating,"Come here for the excellent service. Its a gem in midst of hoboken. Vry considerate staff, amazing ambience. Def coming back.",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
26,QzHS3Lw393UZqvYTZ7Vh0w,Dulce L.,1.0 star rating,"Indoor and outdoor seating available right on Hoboken's Washington Ave.  We ordered a California roll, shrimp tempura roll, one spicy tuna roll and a yellow tail roll.  Rolls were small, no attention to detail.  Avocado in the rolls were hard and unedible.  We called our waitress and told her that the rolls were hard, even the seaweed in the rolls was unchewable.  So we asked for the check so we could leave.  She comes back out with more sushi and tells us it's on the house.  We try the second set of sushi and it was just as bad.  No attention to detail or quality.We paid for our check and left extremely disappointed.  Never again.We have been on a losing streak with restaurants lately",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
27,QmXD8PoMBe5WHX0diF2g0g,Shonnie H.,3.0 star rating,"Too much sesame oil- never seen that on rolls before (as in, I've never had sesame oil in any soosh before). It was way overpowering. While I would never hold anything over the most minimal expectations of sushi joints in the area, I still can't give this more than 3 stars because it's just meh at best. The rolls are creative and I did feel filled to the brim having shared 3 rolls between 2 people, but I didn't like that I had to pay extra for green tea at a supposedly Japanese restaurant (yes, we all know it's the run of the mill Chinese joint). I liked how there wasn't much rice, but the rolls were somewhat falling apart. By the time it reached my mouth, I had half in the soy sauce pan. I also thought that the tables were WAYYYY too close to each other. We were all elbow to elbow and I can hear the next table's conversations as clearly as our own. The bathroom was clean and the restaurant had a moderately well decorated modern decor.",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
28,z7jOy5Vbhc4xezMWYPkvTg,Amy O.,5.0 star rating,Best sushi in Hoboken!! Very unique rolls.  The ginger dressing on their salads is purple with plum in it-- very good!,Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
29,s2cAI45H91uLEbXjJjXuTw,Jaclyn V.,1.0 star rating,"They gave me the wrong hand rolls in my order as a delivery, as it was a ""lunch special"" that came with soup, salad and two rolls. They didn't want to refund my money because they claimed I ate the soup and salad, so they started nit-picking the order because I ate the $2 dollar soup and a $3 dollar salad. Talk about CHEAP and now they lost a customer who will never order from them again over $19 bucks. HIGHLY do not recommend them, I will go to Okinawa every time now",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
30,KqaZX9q4dPDiskRainHd2w,Nouran I.,3.0 star rating,"I was there on a Tuesday night and it wasn't crowded at all, when we first went no other customers were there and the staff was nice. I ordered the stir fried chicken with Udon, I wanted to substitute it for ramen but I wasn't allowed to(but the Udon was really good). We ordered the Crazy Weekend from the Chef's Special Rolls. It was pretty good. **I was charged $1 for spicy mayo.. that to me seemed super cheap of the restaurant to do, I've been to so many Asian restaurants and I've never been charged for spicy mayo** The tables are kind of tight but it wasn't  an issue like I said it was pretty empty so I didn't have to worry about being too close to others.",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
31,KoYbIMRK0tN3MBlTaJaSkQ,Sasha E.,4.0 star rating,Good for a quick and cheap bite. Rolls are mediocre. Enjoyed outdoor seating. So it deserves 4 stars. More casual bites. Would try again,Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
32,DexW55ulqWSs-x7YroK-vA,Kate F.,5.0 star rating,"I'm obsessed with Sushi, and this is the best of the best in Hoboken, they really know how to spot the best-quality  fresh fish instantly... BYOB and enjoy your date",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
33,J3LPSil7Y0SGZvpWpxUiOA,Laura S.,5.0 star rating,"My favorite sushi spot in Hoboken! The Invictus roll is the best! The owner is a lovely lady, she knows my face cause I'm there at least once a week lol They can be tricky with reservations but the food is awesome",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
34,Of2vbDCNL6soQEk6WJ9X8g,Ve V.,1.0 star rating,"I decided to order from Illuzion Sushi, I asked for riceless sushi rolls and they answered that they were not able to do them. I have been to many japanese restaurants both in Usa and Europe, it's the first time that it happens to me. I am very disappointed, on the way to Honshu in Jersey City probably the best sushi place around here, they do amazing riceless sushi!",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
35,ifKYuJaWBCuJM4ipxELufQ,Yu Sang L.,5.0 star rating,"Just had dinner with my friends in illuzion. I have been living in Hoboken for a long time, and illuzion is my go to spot for some taste of the sea.  I ordered sashimi by pieces( a la carte) and it was perfect. I only eat certain kinds of fish raw, so if you like assortment of fishes, please try the sashimi deluxe.",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
36,OJ3P9Nug3E9J-gsU5T2c9A,Aaron B.,3.0 star rating,Good sushi and reasonably priced. I was very happy they were able to get us a table without a reservation on a Friday night. My one complaint on this place is how obnoxiously bright it is in there. Turn the lights down and make it more intimate!!!,Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
37,KOygMqXCqAmCmktxYXyL1g,Scott H.,3.0 star rating,"Meh.Sometimes average restaurants live on for years due to good location. Sometimes good location provides an endless supply of customers, and there's no incentive to improve.  I suspect that's the case here.  I've had both delivery & eat-in sushi at Illuzion a few times and haven't been impressed.  I've tried a number of different rolls, and they all suffer from the same flaw:  below-average rice.  Their rice doesn't hold together well - the texture and consistency aren't right - and it also seems entirely flavorless and unseasoned.  Illuzion, please send your cooks to Robongi to learn better rice prep.  Beyond that, the fish and other ingredients that fill the rolls are just average.  In Hoboken, Okinawa (my #1) and Robongi (my #2) are far better for sushi.",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
38,No-XBUnatYAxiV6-41pclw,Yejin K.,1.0 star rating,"I ordered Chirashi and Udon. Udon seemed made of cheap ingredients and sashimi was not fresh. On top of that the delivery man was so impatient. He kept ringing the door bell at 11PM in night so I ran to the door to stop him. Then he yelled at me asking for tips, so I said please wait, I will come back with your tips explaining i didnt have time to take tips because I rushed to stop him waking up my roommates and neighbors. He did not understand what I meant and kept yelling at me and opened the door which was automatically closing and he attempted to enter my house!!!!I won't order here anymore. NEVER EVER!!!!",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
39,1HDPkgoHp3NV5xRQIjziog,B B.,4.0 star rating,Excellent and fresh Japanese food in a nice and bright space. I love the black rice and you can request it (like a dollar extra?). Squash appetizer and miso cod also delish. Great choice in Hoboken.,Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
40,PKTjLue8uioFcP2RPd_m9Q,mig p.,5.0 star rating,My favorite sushi spot in Hoboken! Byob is a plus! Seaweed salad is always fresh. The rolls are creative and the bento box is plentiful!,Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
41,tB4QbqRENQCfS4PTgbz46w,Brian S.,3.0 star rating,"The sushi is amazing.   The staff is not very friendly, I wouldn't say rude...  But close. My order came to 9.00 and some change, I handed the cashier my credit card and she said $10 minimum.  I just looked at her, should I take my card and leave her and my order sitting there. So I said just charge the card for $10.  I guess I would go back. It's been 8 months and I haven't been back, so not likely.",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
42,mCVKhJzonBGiLkTHVQGdRw,Heather L.,4.0 star rating,"My go to Hoboken sushi restaurant. It's byob, quick but not rushed service, a wide variety of rolls and hot Japanese dishes, and reasonably priced.  The menu is 6 pages long so they have a lot of different options to choose from. During my last visit there, I tried their Rock Shrimp($11) with plum sauce which I loved. It was sweet, crunchy, and perfect way to start a meal. We also got a bunch of rolls including the old man and the sea special roll ($14) which had a variety of fishes wrapped together and a good crunch. Rolls range from $4-7 and special rolls are $10+ but they give a good size portion for the special rolls. If you go on Friday or Saturday night after 7:30, plan to wait briefly but it's worth it!",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
43,KYkIrhUevN2d-P9zMZh0Ew,Chiquita Banana M.,5.0 star rating,Best Japanese.. love this place... everything is good! From shrimp tempura to gyoza to spring rolls to sushi ... etc etc etc,Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
44,79OpFHoJHe-p863bY-wEuA,Marta B.,4.0 star rating,Best Chicken Teriyaki I've probably have had. The only thing the bothered me was how close the tables are. But besides that food was great. Great service by the waiters!,Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
45,xE4ysZLbDPhoVdGZjo4gDg,Roshni P.,4.0 star rating,The food here is very good and the portions are larger than we expected. It's a BYOB which is great. It's a casual  atmosphere. I made reservations the day of and my party was about 20 minutes late but they held the table for us anyway. The service was below average (we had to call a server over every time we needed something) but everything else made up for it. Over all I would return. Great for groups!,Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
46,u8bo1sZb51iR3dp9tOM_nA,Lucas N.,3.0 star rating,"Most of the times i've been to Iluzion its been busy and very tight seating. I only recommend the sushi bar if you are starving and can't wait. The sushi itself is okay, not really worth the price. BYOB which is a plus.",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
47,6QxIW4P0GsOodae3_KAn0Q,Lauren D.,3.0 star rating,"If I could give three and half stars, I would. However, they only had one visible server on a Tuesday night who was clearly serving at least 8-9 tables at a time. It wasn't his fault but we had to ask for the check a couple times. Even if they chose to have one additional server, the service people received would be that much better. As far as the food goes, we had the vegetable spring rolls which were okay. Then, I had the grilled seafood with coconut brown rice which was delicious! I would consider coming back to dine in and give them another chance.",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
48,MB7xBbvn5gqQcehUIQ8jMA,Melica P.,2.0 star rating,"The food is average but their lunch specials are very reasonable. Unfortunately, the delivery guys are rude and they give me such a hard time for living on the 4th floor of a walk up. Hello!! You're located in Hoboken, most apartments in the area are walk ups! I tip them very generously too but I guess that doesn't matter. I use to order from them if not once a week then every other week, but I will probably stop. Very unprofessional staff.",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
49,Cac4wcWNA0Sty9eCsjEuKA,Boris S.,2.0 star rating,"Sushi is ok nothing special,, more rice and cucumber then fish, very cheap on the fish,  waitress had a huge attitude... we came there to eat at 8pm, sat outside place was half empty,, I still had half my food on the plate and was talking to wife 20 waiting after we sat down  nasty waitress runs over and asks do u the rest to go, really lol we just sat down..plus they bring the whole order out first appetizers and main course together on a tiny table, unorganized.. plenty of other normal and better sushi spots in that area, deffinetly skip this place if you want to relax and eat and not be hurried out the door",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
50,KM3_RnrPi7tNHaPRziALGA,Michael R.,5.0 star rating,"My wife and I have been going to Illuzion for over 10 years now!  The sushi is excellent and the service is great.  Extensive menu, and the sushi is always fresh.",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
51,r9k-vzfNf0ijRSqihgn9CA,Kevin S.,3.0 star rating,"Went on a Wednesday and had no problem getting a table. The sushi was good, I've definitely had better and I've definitely had worse. I wouldn't tell anyone not to go here but I also wouldn't categorize it as 'can't miss' or anything like that,",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
52,DH7yfh2TG0bNhFdbQiezJg,Reggie M.,3.0 star rating,"We were relieved to find out that Illuzion; a Japanese fusion restaurant located at Washington street in Hoboken was open for business during the holiday. We came here for dinner to cap our Memorial Day weekend road trip to Pennsylvania.It was late at night when we got here and since the weather was pleasant, we decided to sit outside the restaurant.The waitress introduced herself to us and handed us the menu almost immediately. There's wide variety of dishes to choose from the menu. From sushi rolls to hibachi, teriyaki and tapas. I selected the ""spicy rolls medley"" that consist of spicy tuna, spicy salmon and spicy yellow tail rolls served with miso soup and vegetable salad with ginger dressing.There's nothing particularly outstanding about the food, I certainly have eaten better rolls before but it was decent and they do have a solid customer service.I will certainly visit this place whenever I'm in Hoboken, especially now that I know that it's BYOB and they don't add corkage fee!",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
53,CLYjjovK7905Y2SAG8EerQ,Jillian Z.,1.0 star rating,"I did Seamless from Illuzion. Possibly the most disgusting sushi preparation I have ever had in my life. My nigiri salmon sushi came with the skin half on it. I thought that was kind of strange but maybe I was being too picky. The piece was hard to chew because the meat closer to the skin is tough. I had to spit it out after a few bites, totally grossed out to chomp raw fish. The tuna was a gigantic slab of meat, probably an inch thick. Again, totally gross presentation. I threw everything out.",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
54,mvK-Pg8IZ7px0zrXELf_2g,Luke V.,2.0 star rating,"The prices on their website (also linked from Yelp) are not accurate. I called today to put in a lunch order. When I got my final bill it was a lot higher than expected. When I looked into it, the prices were all higher. For example the Sushi & Sashimi Lunch $13.50, is now $17.  Among other differences. When I asked about it I was told the website is wrong and the prices changed a couple months ago.    I'm sorry but that is just disingenuous. I get that prices change, that's fine but you know it's wrong still let people order expecting to pay a certain amount.   How hard is it to keep your prices up to date?  I cancelled my order I was so annoyed.I should add, that I live close to Illuzion, like their sushi, and have been their a number of times. But this just really irked me, and I need to say something in the hopes that they at least fix this. Then I'll consider going there again.",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
55,Nba_vlxkD_abttw_eMX52g,Megan N.,5.0 star rating,"Best sushi! Moved out of hoboken and still come back often for dinner. Love this place! service great and sushi outstanding! Great portions of fish, definitely best place around.",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
56,94V-snVUg2Gd-OPd7rcZEg,Laila D.,5.0 star rating,Hamachi Kama is absolutely delicious!! A must get! Nigiri is large slab fresh fish to rice ratio :-) salmon my favorite. The gyoza very good too.,Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
57,TDCVJeC_-pBHtsIQRLp2FQ,Mike L.,5.0 star rating,"The new special roll, independence roll was spectacular; Specially the king crab on the top, they look nice and taste better.I would recommend the Kumamoto oyster and the live scallops.",Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
58,-QWoe1jdm5MfUBphNXSBIw,Elson L.,5.0 star rating,such a great place..I ordered the sashimi luch yesterday.it's very fresh ..I think this place must best in Hoboken .highly recommend ..,Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
59,6-8znaZwUcFrq-YwXLqugA,Luis B.,3.0 star rating,Good sushi spot in Hoboken with outside seating. The service is prompt and food is yum. The illuzion frostee is quite good (lemon mint tea with coconut cream).  The rolls are good and i had a beef dish served over rice which was quite good. Prices are reasonable and the people watching can be entertaining.,Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
60,Gtl3b8B1KNaPY-zQiF_AEg,Drew W.,5.0 star rating,Ordering Yelp eat24 from this place for probably the 5th time this week. So good and comes very quickly. Love it.,Illuzion,3.5 star rating,$$,"Japanese,, Sushi, Bars"
