,user_id,user_name,user_rating,user_text,restaurant_name,restaurant_rating,restaurant_price,restaurant_type
37,ul52qcM7rs4Of7Ffm-9DhQ,Pouria B.,1.0 star rating,"It had not friendly, the seafood pie was very bland and I just could feel the taste of onion",Chicken Factory,3.5 star rating,$$,"Chicken, Wings,, Korean"
38,5AmhBX4CDSidARtaF5cXcA,Nathalia C.,5.0 star rating,"Looove love love the chicken here! Whatever I get, it always includes a combination of the sweet spicy and soy garlic. Like previously mentioned, I'm sure it's not the best choice for a health conscious person but a treat once in a while doesn't hurt.",Chicken Factory,3.5 star rating,$$,"Chicken, Wings,, Korean"
39,e-GddD7CmBwYwmIl4pZGvw,Brian B.,4.0 star rating,"Chicken was awesome, crisp beyond belief. Sauce was amazing. Cons: I actually wish they were smaller, I hate big ass wings. Blue cheese comes in a dressing packet, huge blue cheese guy.",Chicken Factory,3.5 star rating,$$,"Chicken, Wings,, Korean"
40,-jNxEJzXNWtbCy5VEyS3Lw,Mark A.,4.0 star rating,"To start off this is a awesome Korean chicken but Only four choices for you to order of how you get your chicken....boneless, sweet and spicy, soy garlic, or both in one order. (Wings and/or drumsticks)...you also have side orders of fries or rice....*rubs hands togeather* lets get to what I got? I got to taste both soy garlic and sweet & spicy...my preference As a fat kid is the soy garlic but that's just me! Lol...of course the pricing is Hoboken eatery prices...but you get the bang for your buck at this joint, trust me from a chicken head like me Ctfu... A Must try that is something different from the usual crowns,kfc,Popeyes chicken you're used too!",Chicken Factory,3.5 star rating,$$,"Chicken, Wings,, Korean"
41,hR5OHNjnIlPolO2qVCk5yQ,Desiree D.,5.0 star rating,this is the best fried chicken i ever eat! much better than korean town in NYC! Love it,Chicken Factory,3.5 star rating,$$,"Chicken, Wings,, Korean"
42,akBzFi0dZ0Qd7m49tP0SYw,Monica M.,5.0 star rating,"Korean fried chicken is amazing. Although the preparation takes a bit longer than what you might be used to, the thin and crispy skin is worth it. We love getting half spicy and half sweet. Really hope this places stays open because it is a gem!",Chicken Factory,3.5 star rating,$$,"Chicken, Wings,, Korean"
43,3bg_zLPEQml1feMYEZc1YQ,Nick C.,4.0 star rating,"Pretty awesome Korean Fried Chicken.This place was a gas saver when it opened up during my time at Stevens. My friends and I no longer had to make a drive to Fort Lee for BonChon to get our KFC fix. The food is made to order, as is the case for most KFC places, so you'll have to wait a bit unless you call in advance. They serve other Korean food too, but I haven't had any of it. The service is pretty good and the lunch specials are a good deal. The place is clean and has outdoor seating. And they deliver if you're lazy. Overall, it's a good, unique addition to Hoboken.",Chicken Factory,3.5 star rating,$$,"Chicken, Wings,, Korean"
44,owEvJhUa9CJRP8ddmBdylA,Yufan Y.,5.0 star rating,"Chicken and fries are really nice. The amount is large, it is not too sweet and not too salty, it is just right on the taste. Keep me back again and again",Chicken Factory,3.5 star rating,$$,"Chicken, Wings,, Korean"
45,bb4vTq2HHSIKsKEcf6zNRg,Sun  P.,5.0 star rating,Best chicken in new jersey. Highly recommended. I prefer this place than other franchised one,Chicken Factory,3.5 star rating,$$,"Chicken, Wings,, Korean"
46,PXyn0oiKyswyDO5p2CIKSg,Juanji H.,5.0 star rating,I think delicious and fresh food is the best，the kimchi can be better if they make it more salty\()/,Chicken Factory,3.5 star rating,$$,"Chicken, Wings,, Korean"
47,lHhixkD_zISx2R2XkEa0Qg,Thomas S.,4.0 star rating,"Ordered delivery from here last night. The wings are just as good, if not better, than Hansel. I got the mixed bucket and both flavors were great and the wings were nice and crispy! Fast delivery but make sure to ask for extra blue cheese or ranch as the packets are a bit small. Will definitely reorder from here again soon.",Chicken Factory,3.5 star rating,$$,"Chicken, Wings,, Korean"
48,MEecZZGtIslNzmzZmdejFg,Logan M.,4.0 star rating,"Delicious chicken wings. Korean fried chicken is one of the best tasting treats you can have, it's truly an experience that is unlike any other.I've gone here several times, )usually after some drinking is involved). I have friends who live in Hoboken and we always bring back an order of two of the spicy garlic wings. These things are amazing, super crispy and spicy and leave you wanting more. Definitely the most addicting chicken wings I've ever had.As for the prices... Not too friendly. They have two choices,  small for about 13.99 or a large for 20 and change. A small is more than enough for one person who isn't extremely hungry, but it definitely isn't cheap. Best bet is to get a large and split it with drinking buddies.Also, calling ahead is a smart idea because these wings aren't cooked until you order them, so you could wait 20 minutes or more for their food.They are open decently late and the people are pretty friendly. If you want amazing wings that will definitely leave you wanting more, look no further.",Chicken Factory,3.5 star rating,$$,"Chicken, Wings,, Korean"
49,32_bNG_uE2SsorqgafJb8w,Taylor P.,1.0 star rating,"If I could give this place 0 stars, I would. If you ever plan on ordering delivery from here, DON'T. After taking 25 minutes longer than the expected delivery time, the food that arrived was soggy (to the point that it was actually wet) and cold. We called the restaurant and told them the food was literally inedible and we hadn't eaten any of it. They then told us we had to TAKE A VIDEO OF OUR FOOD to ""prove"" that it wasn't right. We pointed out it took much longer than expected and that's why the food was cold. We were then told ""We'll send the chicken, but we're not sure about the fries"". I guess they didn't believe our uneaten fries had enough proof that they were complete trash. Waste of time and money. Will never go back.",Chicken Factory,3.5 star rating,$$,"Chicken, Wings,, Korean"
50,g93mOehe3-MgI6O7EVj8sQ,Varsha C.,5.0 star rating,"Great service, the wings were lit. You gotta try the sweet n spicy wings. They were amazing!",Chicken Factory,3.5 star rating,$$,"Chicken, Wings,, Korean"
51,f-Bamy5wG8-mI5MoR4gBYg,Joel P.,4.0 star rating,"we have been doing kfc since bonchon first appeared in manhattan. been to all the usual suspects in manhattan and queens. i gotta say that this little place on washington ave is on par with their cousins in nyc. very limited menu, but the chicken pieces are large, crispy and moist. great place for a quick bite as you walk around or drink around the town.",Chicken Factory,3.5 star rating,$$,"Chicken, Wings,, Korean"
52,-yXuAQ-IsfgWXh7q48v5Cw,Ivy L.,5.0 star rating,"Taste nice, even better than a lot of Korean style Fried Chicken in the Korean Town in nyc. But it is a little pricy",Chicken Factory,3.5 star rating,$$,"Chicken, Wings,, Korean"
53,0UMbOXp1Td2fXY00k5nbXg,George A.,4.0 star rating,"Great chicken, if you've never had Korean fried chicken, then this needs to be on your list of places to eat in Hoboken. A bit pricy for the quantity of the chicken, but if you were to eat in a restaurant you can expect to pay around $12 dollars for your standard 15 piece buffalo chicken wings, you get roughly about 10 pieces of chicken for the same price point. Long story short, I order out from here about once, maybe twice a month, and everyone who I've recommended is hooked!!",Chicken Factory,3.5 star rating,$$,"Chicken, Wings,, Korean"
54,pBo90e-yozaluQoz8K-nIA,Maria G.,5.0 star rating,"I don't know what they add to this chicken or fry it but it's like crack (I think) the favors are amazing and they manage to fry it to a perfect crisp, yet it doesn't come out greasy or dry. JUST RIGHT!! Oh and they must have a French fry fairy preparing the French fried BECAUSE THEY are always the right crisp never never soggy. I thought it was a one time deal but every time i order its consistent!! YUMMMM",Chicken Factory,3.5 star rating,$$,"Chicken, Wings,, Korean"
55,mcG-oWiGNXSx3wK_3IC89g,Rebecca M.,4.0 star rating,Me and my boyfriend had the garlic soy chicken. Honestly probably the best chicken we've ever had. Amazing!! So much food too! Definitely worth the price.,Chicken Factory,3.5 star rating,$$,"Chicken, Wings,, Korean"
56,Kec84oXwhfIho3wOctCq2Q,Carol Y.,3.0 star rating,We love the chicken. Half and half but this one time. Burnt rice. No chicken factory. Just NO! And how the heck do you even burn rice on a rice cooker? Congrats on doing that but next time just scoop around the burnt parts.,Chicken Factory,3.5 star rating,$$,"Chicken, Wings,, Korean"
