,user_id,user_name,user_rating,user_text,restaurant_name,restaurant_rating,restaurant_price,restaurant_type
10,gxENC_UdtelREs0DEsrmrg,Michael N.,5.0 star rating,"I wouldn't keep coming back if this place wasn't delicious! I started coming to Honeygrow in Hoboken when it first opened in q4 of 2015. First impression was amazing- with touch screen menus, assortment of tasty yet healthy options, and a friendly staff were all there from the very beginning. Now that it has been almost a year and a half, I'm not surprised in the slightest at the success this eatery has achieved!Honeygrow is by far one of the more popular lunch/dinner places on Washington Street, given it's optimal location, and fast/reliable service. Although the place can be crowded from time to time, the line is usually pretty quick, and most people do take out so there is plenty of space to sit. The wooden tables and chairs are a nice touch, and really gives the place a lot of personality. I've tried just about every combination of stir fry imaginable and they are yummy! The portion is pretty reasonable and not overpriced. The staff is incredibly friendly- they even offer to take your tray from the table when you finish eating.To summarize, Hoboken is happy that the Philly native has come to town!",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
11,p5cE9Svx288_lqDwqZIg9A,Amy G.,5.0 star rating,This place is delicious. Great healthy options and the service is awesome!! Love the honeybar option for a treat!,honeygrow,3.5 star rating,$$,"Salad,, Noodles"
12,uJyExCnsQe5paTHSj3j_Fw,Mallory U.,1.0 star rating,"Complete and utter disappointment. I paid $12 for one of the smallest portions I have ever seen. Although the flavor was good, 100% not worth the money and would not recommend. The picture below is exactly how it came, untouched & uneaten.",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
13,0WqZ4_sQUG-Xn8onekCisQ,Melissa D.,5.0 star rating,I love honeygrow! The Hoboken staff is so fast and friendly but the best part is the quality of food. The stir frys are always made fresh to order and there is nowhere around like it!,honeygrow,3.5 star rating,$$,"Salad,, Noodles"
14,CGgA6zmvJl-gsr48gR4wEg,Corinne B.,5.0 star rating,Their salads are fresh and the homemade dressings are pretty good. Love the option to create my own salad. Impressed with the egg white noodle dishes. Definitely a nice healthy option!,honeygrow,3.5 star rating,$$,"Salad,, Noodles"
15,DCsxVk5sQbWnvDw1wdXKJA,Maya R.,5.0 star rating,"This is a regular spot for me in Hoboken. The menu is diverse and the create your own makes every order of mine completely new and different. I also love how fresh the ingredients are. The flavors are well developed and this kind of restaurant is what thrives in NYC, so it's great to have one in Hoboken for a few dollars less. I swap back and forth between salads and stir fries because they're both so yummy! There is also a ton of seating both inside and out, and the food comes out quickly even when they're super busy. My husband also ordered me a gift card here, and one thing I love about this place is that they HAND write cards to go with gift certificates and will mail them to recipients (if necessary), such a nice touch!So yeah. I love this place.",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
16,JbroQDG-8Se9CGGYHUHGow,Timy L.,2.0 star rating,ReAlly liked honeygrow at the beginning but lately my salads started getting lighter and lighter until the day when they called my number and the lady handed me the paper bag to go and I literally thought she gave me an empty bowl  so I opened and voila new to go bowls which are smaller and filled much less salad. Not more my fave place I'll buy my salad elsewhere. For over 11$ I want more salad ! It's not filet mignon its salad !!! And that small bowl was not even filled with 4 poor tofu bites. Disappointed very very much,honeygrow,3.5 star rating,$$,"Salad,, Noodles"
17,iZd8Dy6skZy4pG-24B2HJA,Britt D.,4.0 star rating,"Honey grow is so delicious and healthy. They have a super simple ordering experience where you explore the menu on a touchscreen computer. They have juices, yogurt parfaits, stir fry, and salads. I got the spicy garlic stir fry bowl which had chicken, egg white noodles, pepper, broccoli, pineapple, onion, parsley, and spicy garlic sauce. It was so good but extremely spicy! If you don't like spicy I would definitely steer clear on any that notes it on the menu- it's definitely above a medium spice. They have lots of seating, both indoor and outdoor, and offer a water cup which I've come to appreciate. Lastly, they clearly note all diet restrictions on every order. Would recommend if you need a quick and easy bite!",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
18,JbaaNWj21M_9-NR99gFjKQ,Nicole K.,1.0 star rating,Food wise it's pretty good. Service wise there's room for huge improvement. Every time I go it's something else. They don't have rice. They give me noodles instead of rice another time. I complain and get two free meals (me and my fiancé) only to try to redeem them to be told I can use one at the time. I'm clearly not eating two of these bowls. I honestly hate going here.,honeygrow,3.5 star rating,$$,"Salad,, Noodles"
19,HYlpnXNKZzugUOYDK33B7g,Sophia A.,5.0 star rating,"William was very professional. He took matters into his own hands and helped me immediately, definitely come back again:)",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
20,D5RIQPjA-i9ij5J3lg0CRg,Kim B.,4.0 star rating,"I give this place 4 stars because their ingredients are great. I will say that they've gotten my order wrong multiple times and it's been frustrating. However, when they do get my order right, the meal is great. I typically get stirfry because that hits the spot with my tastebuds, but I have gotten salads here and thought they were fine. I can tell that they've hired some new staff and they are trying to do better with their customer service so I do want to give them credit for that. There was a period of time when they handed out coupons because I think they realized they were getting a lot of orders wrong and trying to bring back customers, which I think was a great idea.Overall, my experience with them has been average. Mistakes happen and sometimes too often, but the food makes up for it and makes me want to keep coming back. I don't know what is in their sauce but it is so great!",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
21,Jtpqta6ELiX2_2vh_cej2A,RJ T.,5.0 star rating,BEST STIRFRY IVE EVER HAD!! I got the Sweet Soy Five Spice stir-fry bowl and substituted the turkey for Tofu 5/5 Stars,honeygrow,3.5 star rating,$$,"Salad,, Noodles"
22,k6vG6D_q8576ZZ1nZpG0Sw,Gui Bin Z.,3.0 star rating,"Writing an update for Honeygrow because I've gone back now 2 times since and they've had a drastic improvement (solid 3.5 stars but because they did me so wrong the first time they are at 3 stars right now, might up this is I have another good experience). The last two times I've gone, I've gotten the salad and also the stir-fry. The sauce this time was pretty yummy and my noodles were cooked. I really did enjoy my experience and there was also every staff members asking if they could take our trays away. This was a night and day experience from my first experience.",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
23,zMilz6OlDmRAxiReuMGgBg,Gina R.,4.0 star rating,"Healthy fast food?  Check.I end up here a couple of times a month when I'm simply too tired to make dinner and have to be up early the next day.  Veggies and protein are super fresh (never once have I gotten anything questionable).  Salad with cold ramen noodles and tofu, avocado and cucumbers is my go to.  Honeygrow to the recuse!Enter and walk up to the kiosks. Everything is ordered on a kiosk.  If you want to pay cash, make sure you select that at the end.  You pick what you want and custom order.  Base items are salad, stir fry or the honeycup.  Salads are fresh - there's no chance you are getting any yuck brown lettuce or ice berg here.  You can add avocado and special house made like diced pickled peppers, tea soaked raisins and pumpernickel croutons.  All the dressings are made in house and labeled GF, V, LF to make it easy.  If you want more than one dressing, just ask!  My personal fave is the honey ginger.  It's one of the only lower fat ones and it's really silky and gingery tasting.I really like honeygrow.  Like that I can choose my own ingredients for fresh salads and stir frys.  Dinner when I have had a long day has never been easier and healthier.",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
24,oD3HGwuvY6G3P7cALt2dQQ,Dianne V.,4.0 star rating,"Been wanting to try this place since being in Hoboken as it looks pretty good from the outside. This review is based off of a one time visit. I ordered shrimp stir fry with spicy garlic sauce and rice noodles. Serving size is decent so price of almost $12 is reasonable. Problem is the meal lacked salt. Understanding that it is a ""healthier"" alternative to take out foods in Hoboken which I am thankful for, I won't go too hard on the review but as we know , even a hint of salt can change the world. Anyway I liked the experience because I ordered and received my meal in about 5 minutes and the food is fresh.I will try again and update my review if there are any changes.",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
25,VAZO5P19GoGdJH2hA-xCNg,Annette M.,4.0 star rating,This is one of my favorite places to get stir fry! I like using the kiosk and it gives the customer the opportunity to look through the ingredients thoroughly. Staff there is very nice. I have gone there mostly during lunch hours so it is usually pretty full in there and the wait can take a while. Overall I enjoyed my experience here and the food is great!,honeygrow,3.5 star rating,$$,"Salad,, Noodles"
26,cXolg7bRI3Fgj6LJUYp26A,Amanda J.,5.0 star rating,"Honeygrow specializes in all locally sourced products. They have a board stating where each of their ingredients originate from, including the vegetables and chicken. The place is computerized with touchscreen terminals where you enter your orders for food and drinks (no alcohol). They have already made salads and stir fry, or you could select your own ingredients. Everything is natural, organic and from local sources.When I'm craving a salad or stir fry there is no better place than Honeygrow! A great option in town for a healthy and quick bite!",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
27,qdt6H6fcsTgrsx6zOQvHMA,Mich T.,4.0 star rating,"I loved my meal. It was delicious. I ordered the chicken stir fry and the better off red cold pressed juice (pre-packaged). It's an open kitchen so you can see them cook your meal in front of you, which is nice. Portion was a good size for the price. Ordered on GrubHub through yelp. It was convenient and quick.",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
28,tNV8Ybk2G9y6I6janxVCJw,Simone W.,4.0 star rating,"Food: 1 starsDecor:3 starsHoneyGrow ..or HoneyNO that is the question?   The inner hipster in me wants to love this place, but be fooled not by the fancy decor. I do love the touch screen pads that you use to place the order especially if you're slow to order like me there's no pressure to choose something. The building is beautiful its simple but yet fab at the same time. To me it was an upscale McDonalds. The workers were very very meh except one young lady she was very nice. I was asking questions about the sauces and she let me try them I thought that was nice. She was the only one who wore a smile.  Even the cashier attendant who just called out the numbers of the orders like a drill sergeant. So maybe all of that influenced the overall taste of my food.  As far as the food goes it could use some work. Just because its vegetarian doesn't mean it should lack flavor. I got the stir fry noodles with egg and spinach and chicken.  The noodles were great the spinach was great, the chicken is another story. I was sold on the idea that this is all organic or farm raised . from farm to plate type thing. But just because its organic doesn't mean it has to lack flavor. I wanted something super quick and light that is what I got essentially but I wish it had more flavor. The chicken really reminded me of that chicken from subway G R O S S.",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
29,ioElFB9bwp3zZw-ckaR-Nw,Ruby B.,1.0 star rating,really bad stirfry and extremely overpriced for the amount of food. They also didnt close it properly and it went everywhere,honeygrow,3.5 star rating,$$,"Salad,, Noodles"
30,gxENC_UdtelREs0DEsrmrg,Michael N.,5.0 star rating,"I wouldn't keep coming back if this place wasn't delicious! I started coming to Honeygrow in Hoboken when it first opened in q4 of 2015. First impression was amazing- with touch screen menus, assortment of tasty yet healthy options, and a friendly staff were all there from the very beginning. Now that it has been almost a year and a half, I'm not surprised in the slightest at the success this eatery has achieved!Honeygrow is by far one of the more popular lunch/dinner places on Washington Street, given it's optimal location, and fast/reliable service. Although the place can be crowded from time to time, the line is usually pretty quick, and most people do take out so there is plenty of space to sit. The wooden tables and chairs are a nice touch, and really gives the place a lot of personality. I've tried just about every combination of stir fry imaginable and they are yummy! The portion is pretty reasonable and not overpriced. The staff is incredibly friendly- they even offer to take your tray from the table when you finish eating.To summarize, Hoboken is happy that the Philly native has come to town!",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
31,p5cE9Svx288_lqDwqZIg9A,Amy G.,5.0 star rating,This place is delicious. Great healthy options and the service is awesome!! Love the honeybar option for a treat!,honeygrow,3.5 star rating,$$,"Salad,, Noodles"
32,uJyExCnsQe5paTHSj3j_Fw,Mallory U.,1.0 star rating,"Complete and utter disappointment. I paid $12 for one of the smallest portions I have ever seen. Although the flavor was good, 100% not worth the money and would not recommend. The picture below is exactly how it came, untouched & uneaten.",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
33,0WqZ4_sQUG-Xn8onekCisQ,Melissa D.,5.0 star rating,I love honeygrow! The Hoboken staff is so fast and friendly but the best part is the quality of food. The stir frys are always made fresh to order and there is nowhere around like it!,honeygrow,3.5 star rating,$$,"Salad,, Noodles"
34,CGgA6zmvJl-gsr48gR4wEg,Corinne B.,5.0 star rating,Their salads are fresh and the homemade dressings are pretty good. Love the option to create my own salad. Impressed with the egg white noodle dishes. Definitely a nice healthy option!,honeygrow,3.5 star rating,$$,"Salad,, Noodles"
35,DCsxVk5sQbWnvDw1wdXKJA,Maya R.,5.0 star rating,"This is a regular spot for me in Hoboken. The menu is diverse and the create your own makes every order of mine completely new and different. I also love how fresh the ingredients are. The flavors are well developed and this kind of restaurant is what thrives in NYC, so it's great to have one in Hoboken for a few dollars less. I swap back and forth between salads and stir fries because they're both so yummy! There is also a ton of seating both inside and out, and the food comes out quickly even when they're super busy. My husband also ordered me a gift card here, and one thing I love about this place is that they HAND write cards to go with gift certificates and will mail them to recipients (if necessary), such a nice touch!So yeah. I love this place.",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
36,JbroQDG-8Se9CGGYHUHGow,Timy L.,2.0 star rating,ReAlly liked honeygrow at the beginning but lately my salads started getting lighter and lighter until the day when they called my number and the lady handed me the paper bag to go and I literally thought she gave me an empty bowl  so I opened and voila new to go bowls which are smaller and filled much less salad. Not more my fave place I'll buy my salad elsewhere. For over 11$ I want more salad ! It's not filet mignon its salad !!! And that small bowl was not even filled with 4 poor tofu bites. Disappointed very very much,honeygrow,3.5 star rating,$$,"Salad,, Noodles"
37,iZd8Dy6skZy4pG-24B2HJA,Britt D.,4.0 star rating,"Honey grow is so delicious and healthy. They have a super simple ordering experience where you explore the menu on a touchscreen computer. They have juices, yogurt parfaits, stir fry, and salads. I got the spicy garlic stir fry bowl which had chicken, egg white noodles, pepper, broccoli, pineapple, onion, parsley, and spicy garlic sauce. It was so good but extremely spicy! If you don't like spicy I would definitely steer clear on any that notes it on the menu- it's definitely above a medium spice. They have lots of seating, both indoor and outdoor, and offer a water cup which I've come to appreciate. Lastly, they clearly note all diet restrictions on every order. Would recommend if you need a quick and easy bite!",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
38,JbaaNWj21M_9-NR99gFjKQ,Nicole K.,1.0 star rating,Food wise it's pretty good. Service wise there's room for huge improvement. Every time I go it's something else. They don't have rice. They give me noodles instead of rice another time. I complain and get two free meals (me and my fiancé) only to try to redeem them to be told I can use one at the time. I'm clearly not eating two of these bowls. I honestly hate going here.,honeygrow,3.5 star rating,$$,"Salad,, Noodles"
39,HYlpnXNKZzugUOYDK33B7g,Sophia A.,5.0 star rating,"William was very professional. He took matters into his own hands and helped me immediately, definitely come back again:)",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
40,fdIT8bjWzvgQmDE4XD8S-A,Sarah C.,5.0 star rating,"I love, love, love this place. For my first visit, an employee asked me if I had any questions and, after finding out it was my first time, talked me through the menu. She listed her favorites, and was also very descriptive on flavors of topping options. The portion sizes are huge and I always feel full after eating here. I highly recommend if you like healthy and fabulous food selections.",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
41,Wmth61D4lwmULpif0KtwYA,Bridget H.,3.0 star rating,"Healthy fast food option. Pretty pricey for what you get, but food is fresh. I like that they have an app, so you can order and pickup on the way home.",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
42,6WQ7jrvmNtlHl6MQj_D0Dg,Dominek T.,4.0 star rating,"I lived in Philly for several years and that is where my addiction for HoneyGrow started.  It has the best concept which is fast, fresh, healthy, and LOCAL food.  When I moved from Philly to NYC I was slightly devastated that I was no longer within blocks of Honeygrow. I remember when they announced they were opening one in Hoboken I was so excited that they would be closer. Yesterday I decided to venture out the city to give the Hoboken location a try.  I must say it is easy to get to from the Lower Manhattan via the PATH train. And only about a 5 min walk from the Hoboken train stop.The establishment has that modern look incorporating wood as well like many other locations.  They have outdoor seating which is great for nice evenings.  They have 4 kiosk to select your food and that evening a small line was forming to order around 7ish.  I ordered my regular spicy garlic stir fry and adding in shrimp as well.  It took a little less than 10 minutes for my food to be ready.  Once I received my food it looked amazing at first sight, but then I noticed that the noodles were undercooked and clumping together.  On top of that they went very light on the sauce which made for a rather dry entree.  At this point I am tired and hungry from a long day I just ate it as is.  My meal with my bottle of water was about $16.  They didn't knock my socks off as I PRAYED they would. Will I give it another try? Probably will but I know to ask for extra sauce and to tell them about how I want my noodles.",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
43,-Wf6pthLNQKyuTMVy8O8tQ,Krishna V.,3.0 star rating,"Decent taste, little expensive lunch option , definitely healthy options , always choose ur own plate",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
44,2sFcGGmOG2VuYScxtqALjg,Kelli D.,5.0 star rating,"Amazing food, I love the Create Your Own Stir Fry. I've only ever gotten take out but it tastes fresh and delicious every time. I bet it's even better to eat there.",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
45,yainHy59EUBPXOZ7Bt71oA,Angela W.,1.0 star rating,Deliscious salads if they could EVER get an order right. I get home every time and my salad is wrong. Nothing is more infuriating. From now on I'll be going to Quality Greens Kitchen down the street for a create your own salad.,honeygrow,3.5 star rating,$$,"Salad,, Noodles"
46,k_yV3wtAJQhH8Sg-EXvhtA,Mary K.,2.0 star rating,"Service needs significant improvement!I'll start by saying that the ingredients and meal overall is always good. I've been going to HG for years and usually get salads because of the ability to customize and enjoy the stir-fry when I do order.However, HG has always struggled to get customer service right (at least at this location) and similar to other reviewers, there's usually something incorrect about the order.Tonight was the first time I got so frustrated I almost walked out. I encountered a very negative employee making salads that incorrectly put tuna on top of my salad (side note: who actually likes tuna?). When I corrected her and told her it was okay just to take it off she had an unnecessary attitude, threw the salad out, did not apologize for the already 15 minute wait and aggressively slammed together my new salad. Without speaking one word. I want to be understanding that there might be something happening in her personal life but I have learned in the service industry you must put on a poker face and be pleasant to customers and fellow employees.I will likely be returning because I do enjoy the food, but if I'm in a hurry or trying to avoid negative vibes will likely go elsewhere for lunch and dinner.",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
47,TyNn3Rc91M5BOKmsYhRQtw,Lori F.,4.0 star rating,First time visit. Had tuna salad with some add-ins. Tasted fresh. Not too much dressing. Hubby had Cobb salad with add-ins. Liked his too. We shared fruit & honey for dessert. Lovely! Open one near us in Bergen County.,honeygrow,3.5 star rating,$$,"Salad,, Noodles"
48,1o4HHjPf7xQcmTuozKykSA,Kina A.,4.0 star rating,"I didnt expect much but it was pretty good. I came after the gym thinking it would be healthy but not everything is, or rather the bowl i made was not. I got the egg noodle bowl w mushroom, tofu, beans, broccoli, cilantro and fried shallots in a red curry sauce. It definitely tastes good and has a nice freshly cooked charred flavor.  Id come again!",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
49,SrS9ESWR1tskbt-4lQ5baQ,Ash B.,5.0 star rating,"I want to give a huge shoutout to Shenise! Thank you so so much! My husband and I walked in at 9:58pm and they were already starting to clean up. We asked if they were closed and she said, ""What time is it?"", when we said 9:58 she said, ""We're open, put in your order!"" She was so kind and made our salads so quickly and not even complaining, even though I'm sure she was ready to go home for the night. At the end we offered her a tip and she so politely refused and said they happily accept reviews on Yelp, so here it is! Thank you Shenise!!!!!!",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
50,8j6ucozl0fFDZfR8WdVHlg,Julia A.,3.0 star rating,Love this place good tasting food good quality   one time my salad was missing ingredients and the manager was nice enough to waive the cost for my next meal there,honeygrow,3.5 star rating,$$,"Salad,, Noodles"
51,5ExIXjiTQ3ZSn3RSA8feBg,Jacob G.,2.0 star rating,"GREAT food, but so, so, so slow service and cooking time! Waited 30 min for a stir-fry! I'm not expecting speedy Micky-D servings, but 30 min for a to-go meal is simply too long. Never again - sorry, Honeygrow.",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
52,o9ESW2XAPGuTNIAuPRaf2g,Jennifer R.,5.0 star rating,"This is probably my favorite lunch spot in Hoboken. We work on River street and probably come here once or twice a week.Hands down the best custom salads in the area. The ingredients are always super fresh, the staff is super considerate (they always double and triple check to ensure your salad has all the ordered items in it), and the ordering computer system is cool and helps to expedite the line, as it does get crowded around lunch time. Food favorites: I always customize what I eat, but I usually opt for arugula with the sesame soy dressing, or a stir fry with egg white noodles and veggies with garlic soy teriyaki. Beverages are a little pricey, but they have cups by the soda machine for water. So beyond glad that Hoboken has this neighborhood gem!!",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
53,wUze8aycrpJZtjDW2nxEhw,Kira C.,5.0 star rating,"Just tried the red coconut curry and LOVED it! Will definitely make this a new go-to to pick up for lunch or dinner! Everything was super fresh and you can customize whatever you want on the menu! Always hard to find quality places for value in the city, so happy to have found honeygrow!",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
54,Zpvxw9gxEz5a4SDQPaH2SA,Johnny G.,4.0 star rating,Awesome build your own salad/noodle restaurant. Do it yourself order station so you dont get the pressure of trying to figure what to put in it when you get to cashier. Super fresh ingredients and definitely worth  the typical long wait.,honeygrow,3.5 star rating,$$,"Salad,, Noodles"
55,KOygMqXCqAmCmktxYXyL1g,Scott H.,3.0 star rating,"Healthy, pricey, bland.I've been here 5 or 6 times to try the salads.  I like the idea - healthy, organic salads prepared as quickly as other 'fast' food.  The salads have been decent, but not great.  Here's where they can improve:-A single portion of protein (chicken or shrimp) is small, probably only 2 or 3 ounces.  If that's not enough to satisfy you, you'll have to go with a double portion, at extra cost.  -Price:  if you go double protein, expect a salad and drink to run $15 - $16.  For what you're getting, that seems high.-Flavor:  I've tried many different salads here, many different ingredients, dressings, etc., and most combinations have been bland.  So tomatoes don't have much tomato flavor, the chicken has very little chicken flavor, etc.  Even ingredients that should normally be bold and assertively flavored (blue cheese, onions, etc.) are somehow lacking.  Honeygrow is a chain, and it seems they've focus-grouped their flavors to aim for the lowest common denominator.  That is, they've made everything mild, so as not to turn off customers with more sensitive palates.  Even the dressings, which are there mainly to add flavor, are mild.  -Dressings:  Lots of choices, but too many closely-overlapping ones.  So they've got a balsamic vinaigrette.  Also a white balsamic vinaigrette.  Also a cider vinaigrette, etc.  That would be OK if each one had a distinct flavor, but they don't.  They're so mildly-flavored, it's hard to discern differences between them.  Honestly, most bottled dressings you'd buy at the store pack more flavor than these.  (Protip:  the one non-mild choice is the sriracha one.  Go for that if you like actually tasting things.) -Ingredient segregation limits choices:  Honeygrow makes two things:  salads and stir-frys.  But for some reason, ingredients that are used in the stir-frys aren't available to be added to the salads.  Green beans, jalapeños, shredded pork, etc. can go in the frys, but not the salads.  Mr. Honeygrow, tear down this wall!Honeygrow, if you're listening, this is a decent start, but you've got room to improve.  Make these changes and you'll earn . . . my coveted fourth star!  (Cue: crickets chirping . . . )",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
56,889v4_Se7wx0M7ZtdEhnLA,Brian P.,4.0 star rating,"Stir fry at its finest! Sometimes they get the orders mixed up but it's not too big of a deal. That's why I gave them 4 stars, nothing with the food just with the accuracy of the toppings mixes",honeygrow,3.5 star rating,$$,"Salad,, Noodles"
