,user_id,user_name,user_rating,user_text,restaurant_name,restaurant_rating,restaurant_price,restaurant_type
24,_TwgAShonhh5F1agEtDgVw,T G.,5.0 star rating,"Idk what is with these negative reviews?! We had the best early dinner (5pm) tonight, the happy hour is great and service couldn't have been better at the high top tables. The nachos were huge and so delicious and the crab dip was excellent as well. Both were 1/2 off- how can you be upset about that? Also the brown bread to start is seriously the best, I actually would buy a loaf. We also got a small Greek salad which was more of a chopped salad than an actual salad- it had olives, feta, cucumbers, red onion and some lettuce. It was fresh and the perfect side addition. We seriously had such a good dinner- we will be back!",The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
25,W1M5Mwzr4QQCQKAnTX2YRw,Adrienne B.,1.0 star rating,"So today, April 2, 2018...I get a seemingly insincere apology from management in response to my experience. That apology is the same apology sent to other disappointed and frustrated patrons. I'm not satisfied and I still will never return to that location. Obviously management is doing a poor job making good on promising better, as nothing has improved at this location.",The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
26,wg7NqL22BU_GV9LtXvpscw,Chao X.,4.0 star rating,Occasion:Casual lunchIt was one of the days I craved pasta for lunch! So a colleague and I went to Cheesecake Factory to fulfill our pasta starvation! Overall:Maybe it's because I didn't expect much from Cheesecake Factory but to me the food was actually more than decent! We shared 1 Jambalaya Chicken linguini and 1 huge quac with chips. The portion was so huge that we were so full and couldn't finish all of them. Highly recommend: Jambalaya Chicken LinguiniTwo kinds of linguini - regular and green - were covered with delicious sauce! Chicken was cooked perfectly - charred outside but juicy and tender inside! Definitely get this when you get a chance! But only large portion is available for this dish so recommend sharing among at least 2 friends Guacamole with chipsEven though it's not anything special - the chips are freshly fried and guac was well flavored! The portion is more than enough to feed 3 people.,The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
27,7U9ZLeT8mCvrUI1WXGGbnw,Theresa Y.,2.0 star rating,"I love this chain, but the staff desperately needs training. Don't expect attentive or normal service.50% of the time the server will take over 15-20 minutes to greet you upon seating, provide a menu and/or water or they don't come at all and you have to go get them 30% of the time the server will forget or mistake your drinks or order5% of the time they serve you something rotten (check your fruit toppings or tartare)5% of the time the server brings you the wrong dish5% of the time you get billed incorrectly5% of the time you get an above average server for this Cheesecake Factory, who actually provides normal service, because he/she probably received training at another restaurant before.",The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
28,2m3p7r_aURIx3ppfKSU6fg,Breelyn M.,2.0 star rating,"I think most people have gotten the starring right with this Cheesecake Factory .. it just doesn't match up to the others.I mostly blame it on the inconsistency of the food.The wait staff is also horrible.I once sat for 15 minutes before I was waited on, and that was after I requested a waiter.",The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
29,2xL2jr8GVmNaeLATUED7FA,Cindy C.,1.0 star rating,"The management's responses on Yelp is not acceptable and the manager is unreachable via phone. If they are sincere about making things right, they should be the one calling me. For this experience, I haven't been going back here and never will.",The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
30,EtBJCXK7M_Ly3MvOcxJO4A,Melissa D.,5.0 star rating,"Came by a few weeks ago with the girls after a movie. There was a wait, but its the cheesecake factory you know there will be a wait. Once seated, our waiter did a great job accommodating our group and or food came out fairly quick. I ordered a behemoth of a salad (chicken ranch I think) it came with fried onions, corn, avocado,beans, and it was awsome. I'll definitely order again",The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
31,9zh4z0JtYORvL2munEk3rA,Nzingha Z.,4.0 star rating,"Cheesecake Factory is a no brainer establishment...why? because you know exactly what you're going to get! Good food! Oddly enough whenever I've gone to the Cheesecake Factory I never order cheesecake as my dessert...I haven't figured out yet why that always happens.Well anyway I ordered simple food today...crab bites, bang bang shrimp, Chinese chicken salad and Passionfruit Mojito.Let me get right to the point and close this post. Crab Bites Salad and Mojito and even the table wheat bread...I LOVE !!!!....but, those Shrimp were tasteless bland...blah blah blah I sent em back and got another order of the Crab Bites instead...then I was happy. I also love how the Newport Mall now has made steps to improve the eateries and slowly the quality of shops...okay I'm done with this post..G'night!",The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
32,Oh1NFDWRkzC1zV_LRg3aLA,MJ P.,3.0 star rating,"Somewhat disappointing.  The shrimp were overcooked to the point of  being inedible, although the accompanying pasta was good.  The ""chicken pot pie"" was a near miss:  a bowl of chicken stew with a disk of puff pastry placed on top as a garnish, not a pie with top and bottom crust.  Much better were the salads:  fresh and a very generous serving, so you may want to share one.  Service was good.",The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
33,rtuQ25-IiYnFnUDnBM1dSw,Marissa Z.,3.0 star rating,"Omg This place is the absolute worst Cheesecake Factory in the USA Stephanie the server was very niceThe problem was my aunts burger was illegally served rare, there was blood on the plate. Unbelievable. Even our server Ally was shockedThen Stephanie The manager came by and apologized That we had to wait for another brother to come out while me and my mother went about our fish platesThe server offered my aunts a glass of wine while she waited and said that it would be compedWe finally get the bill and of course there's two glasses of wine on the billStephanie approached the tableAnd me told her that there was two glasses of wine when we were already told that The one glass would become we thought it was a simple mistake but Stephanie told us that Ally should've known better that it's illegal to comp alcohol in the state of New JerseyActually it's illegal to serve warm eat undercooked to a person to consume. She said that she could not take the wine off of the bill nor is she able to take the burger off when my aunt finally got the broker my mother and I were already finished eatingAbsolutely terribleStephanie's attitude was like ""oh well""No she did not offer a complimentary slice of cake- no we didn't want cheesecake, only what was promised. It took the general manager Gilbert hear about it from Ally and we explained and he took off the burgerG was very nice, so was our server, The Asst Manager Stephanie is rude, unprofessional as a manager. Our problem was Stephanie. The restaurant was clean, busyClean bathrooms were clean I won't return. Not this location But thank you Gilbert",The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
34,uIBF4tpzEVizzf8b-ebjBw,Mengjia Y.,5.0 star rating,The service is good and the free black bread is excellent. We asked for two more bread and more butter. I love this restaurant and have been to twice,The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
35,2IwZCuHJ2ZjtYFd98AsyDQ,Voncia H.,1.0 star rating,"Called in ordered for pickup, Angel hair pasta with shrimp. This is what got for $19.50. It's so nasty and only four shrimp, disgusted. FOUR shrimp really!! So disappointing never again!",The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
36,TQGDwTz79OGwhv1b5muTXg,Aishwarya A.,3.0 star rating,"The food here was good. The chicken wings were really good. I felt the pasta was little dry.Talking about the service,it wasn't great. There was a little delay and waitress was not too attentive.",The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
37,W8xIPVMbaNw5rPppFpqfHQ,ID K.,2.0 star rating,"First we came in and the hostess said 30 min wait , 1h after she said 5 min , 15 min after when we asked to see the manager we got a seat . After we waited another 20 minute the waitress came to take the order , we ordered everything at once , and then it was six of us , we got the food all 6 at different times . If the service was better the food is not bad , bur service is not worth coming back",The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
38,-oeNraVBlID0jJC9vwMUEA,Christine J.,1.0 star rating,"Update to my previous rating. I went back to the Cheesecake Factory to give them another chance after the slow service last time. This place is awful! I got take out to avoid the poor service all together. And what do I get, at the bottom of my edamame there is A HUGE FUCKING DEAD BUG!!! So disgusting. Will never go back here. Ever again.  They clearly don't care about their customers. Who knows what other unsanitary conditions are in this kitchen!!",The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
39,uJTeBO3b6UnJ5QdtJzTLJQ,Anthony R.,3.0 star rating,"By far one of the worst Cheesecake Factory visits in a long time. Front of House Service is lacking at this location but the three stars are for the kitchen, they did the damn thing.  Is order to go next time not to have to deal with the lazy, lackluster service.",The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
40,FJkquRWtEr-r1PQENRNqgA,Christie T.,3.0 star rating,The wait was not terrible and the staff was extremely friendly. The food was prettyGood but not amazing and it's expected but we have always had a great meal the few times we have gone. The pink lemonade drink was not my style but sounded good so I ordered itAnd the waitress was kind enough to switchIt out for a glass of wine it was just very sweet. The loaded potato ball things were so good as well as the flat bread pizza. Dinner my husband absolutely didn't enjoy his but they changed it out and he got a new dish (to go) by the time he got it. Mine and the kids were just fine. I got 2 cheesecakes to go and just had some today and a piece of paper or something was inside of it so I am not happy about that but not much I can do being it was to go and 2 days later. Overall place was good because of the staff and the food was as expected and somethings tasted great and some not so much.,The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
41,Mmy_Qdepx0QArR_Q3qbAJQ,Santanu B.,3.0 star rating,A conveniently located branch at the newport mall. Consistency of the food quality is what I liked there. Chicken Madeira was good and so were the nuggests etc. Server took forever to come to our table. In fact we had to wait for 30 minutes and had to ask twice for someone to actually come to us. One server said that he will send someone and he never did. Another nice server lady was passing by and we had to stop her to actually take her order. Chris' outrageous cheesecake wasnt so good as well.,The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
42,QeH09ktpSK-NcZPmrWh-Sw,Tin B.,5.0 star rating,"Hard to choose since so many items on the menu. Their pastas are great and salad too and everything!!! Now, you get to decide what cheesecake to order because why go to The Cheesecake Factory and not have a piece. No bad decisions here just the fact that this White Chocolate Caramel Macadamia Nut Cheesecake has 1560 calories per slice. I do admit that this is an excellent dessert!",The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
43,k5O4m44Eyz9gs24myEfqHA,Keith M.,1.0 star rating,"Everything appeared normal. A group of coworkers grabbing a quick bite on lunch break from a conference. They chatted over a bottle of Kendall Jackson chardonnay as they decided on some appraisers for the table: pot stickers. When the main courses arrived, no one thought anything of it. Then Jane from accounts receivable noticed something a bit off with the portion size of her pasta carbonara. Surely this wasn't a lunch portion...Or was it?",The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
44,o5aQCfRLvN3M75etib_W6Q,Matthew M.,5.0 star rating,"First time coming to Cheesecake Factory! Great experience, service was great very attentive. Super friendly staff overall. The food looked good and tasted even better! Must try the cheesecakes! I got the Chocolate Chip Cookie Dough, and it was to die for! 10/10 would definitely come again!",The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
45,H_DrPMFvpI0jSLybrqoQJw,Rolly S.,2.0 star rating,"The appetizers and main course was served together. When I reached out to them about it, nothing was done! Never going here again!",The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
46,ecYLmuAN8PWbOXIxl60XAQ,Aisha I.,1.0 star rating,"Worst place to eat in jersey city. Jersey city is right next to NYC one of the greatest cities to eat anywhere in America, so if you want to eat good food just spend 2.75 on a subway ride and go to the city. I haven't had a worst experience anywhere in JC upto now. To begin with my experience we went on Thursday night at 9:30 pm for dinner. Firstly I went to the counter to ask for a table for 3 and they gave me a buzzer and told me it's a 15 min wait while half of the restaurant was empty, but that's ok  maybe that's their policy. I waited and after 10 mins the buzzer went off, I took it to the counter and the lady took it without telling me where the table is. I was just standing there waiting for her to guide after another 10 mins I asked so where's the table since you took the buzzer she tells me go stand on another side. There were 10 people who came after me and got seated before me, thank god for another server who came and asked me why are you standing here so I told him well my buzzer went off I'm waiting for my table, he asked for my name and told me I was looking for you since the past 10 mins we have your table ready come with me. So in short the 15 min wait turned into a 35 min wait. Once we got seated we were given the menus while the server took another 15 mins to come take our order. That's ok but once she took the order she vanished in thin air and was nowhere to be seen for good 20 mins, by then I was done with the place so I called the manager and asked him about the update on the food he said it's on it's way so I politely asked him to serve us atleast the on the house bread basket, he said it should be out any min so I asked him isn't that served with the menus he said yes it is I'll get back to you, he went in the kitchen and never came around us again. So yes no bread basket was served to us, we finally got our appetizer served after 30 mins which were the nachos and they were I would say 6 on 10. The food came after another 10 mins, out of which the bang bang shrimps were awful (if I could give it a number it was -5 on 10) but the pasta was nice. All in all a peaceful dinner which should have ended by max 11 ended around midnight. Again I would repeat PLEASE DONT go to the cheese cake factory 3 big thumbs down",The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
47,bzv6R1JQc95WX13b96IP8g,Joy Y.,4.0 star rating,"My friend recently moved to an apt building 5 minutes away from here and I will never miss out on an adventure to check out the Cheesecake Factory. We came here for lunch, and when dinner time came, despite not being hungry, we scrolled through Seamless for half an hour until we decided to order from the CF twice in one day. The food from this chain is alway decent but never exceeds expectations other than with its sheer portion size. The inaptly named Skinnylicious menu should just be the regular menu. Even the Superfoods section consists of dishes well over 1k calories. Flavorwise, both the vegan cobb and the salmon salad are tasty, and so is the free bread. My bf's buffalo cauliflower also smelled amazing. Service is generally slow for both dine-in and take-out.",The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
48,gN7mRkTp687IACDs-3Nu_w,Victor R.,4.0 star rating,"No longer do you have to travel to Wayne, NJ for the Cheesecake Factory, here is one in JC. I like to visit restaurants a few times before reviewing (depending on experience). First off, I never have any issues with the staff, they are all friendly and attentive. The food has been pretty good so far with my personal favorite being the southern chicken sliders. They offer a few lemonade mixes but all seem to be a little to sweet. Most recent visit, they have added a few more items to their menu and the kids menu has plenty of different options. My son ordered salmon, broccoli, and French fries which looked and tasted awesome. So far they are holding their own in my book.",The Cheesecake Factory,3.0 star rating,$$,"Desserts,, American, (New),, Seafood"
