user_id,restaurant_name,user_rating
C3f2pveszTMG6vd5c7KaRQ,10th & Willow Bar & Grill,1
C8naZnySLtGrObmQP0OHAA,10th & Willow Bar & Grill,4
CDD-eqkrQ8dFtFTTFNlnIw,10th & Willow Bar & Grill,1
CNFzkRZ5aA5bMyme3aQ-3g,10th & Willow Bar & Grill,5
Cp5zRHYJFR5ESE1ck2Se3Q,10th & Willow Bar & Grill,4
Cq103GvSGUlZwHmdojp6UA,10th & Willow Bar & Grill,4
DKL8THTMRcTcMfVuNmaF4g,10th & Willow Bar & Grill,2
Da-OYieyaoWaOi9qZk2S0g,10th & Willow Bar & Grill,4
Db1j-C1lvInd9C8MfsAddA,10th & Willow Bar & Grill,5
DvOVei_FUicKnOYBZVHgDA,10th & Willow Bar & Grill,5
E19Wab82nyj18ZGTrxrxRw,10th & Willow Bar & Grill,5
EQPgp_WluL6Ufl7KZ7S0Sw,10th & Willow Bar & Grill,3
EmrfrBV4oXW5c04KUh24eA,10th & Willow Bar & Grill,5
ExJWYt1PBIMQjuVX99xQjw,10th & Willow Bar & Grill,5
Eyqj3ShVbX8Zl-zutbfqSA,10th & Willow Bar & Grill,3
F25RrC8FeBRAskNdZ5uIJg,10th & Willow Bar & Grill,2
FOACqJ-xGyNOLeEOcGRtMw,10th & Willow Bar & Grill,3
FhuoUc7XNoWfCDpMkn4kew,10th & Willow Bar & Grill,1
G4fEVpBjKyzdywIpOvAnrQ,10th & Willow Bar & Grill,2
GG3QBuhINM4fEsIULmF05Q,10th & Willow Bar & Grill,4
GOv90gCQ4LrNWySksTAsrw,10th & Willow Bar & Grill,5
H2ajiA0r63O7QR5LlZvJSw,10th & Willow Bar & Grill,1
H4-ewWyO4bqXdY8T17sIvg,10th & Willow Bar & Grill,1
H8vUfWVwB5pZffjBsxYZvw,10th & Willow Bar & Grill,1
HAUq8SSD9MJFavYcM7IroQ,10th & Willow Bar & Grill,1
HIm8-TcKyjCH_YI_vKjMDQ,10th & Willow Bar & Grill,3
HV6FmGH3Yxdj16iY0yG2fQ,10th & Willow Bar & Grill,4
HWIfVtve9pTZ9US98rymRA,10th & Willow Bar & Grill,5
Hi7EPyf82J97V5__zh0KGA,10th & Willow Bar & Grill,2
Hrd2nKT0JbSsTUoWuSlBVA,10th & Willow Bar & Grill,2
Hv0DzmHC7VfPR2_1IxLwvA,10th & Willow Bar & Grill,1
I8B5HrvxIM2KLotIFBIp0g,10th & Willow Bar & Grill,4
IFtTuIzzSRAcQjjaf-heGw,10th & Willow Bar & Grill,5
IQsYm9z2QPghVEopKN9TXA,10th & Willow Bar & Grill,1
IW-WfZz-NR-OBi9kGt5kgw,10th & Willow Bar & Grill,5
IWCHzSWPsDAgRYQrKuPFAg,10th & Willow Bar & Grill,1
JZi13wlnvcHoQRiXvZ9KDA,10th & Willow Bar & Grill,4
JgeWDgS0lneoogal_XMDGA,10th & Willow Bar & Grill,5
JhGzWIPQXr4-LPfAnM3LYg,10th & Willow Bar & Grill,3
JiXv6zKR56kJ2rDN_baHOg,10th & Willow Bar & Grill,1
K3C1m4oyE1GP-o9SnBeMMQ,10th & Willow Bar & Grill,4
KjX_UEW5ORoNOEIFuVxQpA,10th & Willow Bar & Grill,3
LCuoMZQm3wyCyL11g-1UJw,10th & Willow Bar & Grill,1
LNnnnjUaG5yte3EZoeFt6Q,10th & Willow Bar & Grill,5
NWLqOKl0Vxi7qK-6EoBLbg,10th & Willow Bar & Grill,4
O3BGOmCHLV0zq4lSfaB3VA,10th & Willow Bar & Grill,3
O5mvRDgd1n-MmEb6wJtuvQ,10th & Willow Bar & Grill,2
OD-AaPRmAMRBWwg3wOImaQ,10th & Willow Bar & Grill,5
OLuar_HGSTvZdkAOYVJcHQ,10th & Willow Bar & Grill,3
OToU_KJ7J8Q5-Ya9oCHjtA,10th & Willow Bar & Grill,1
Owovjyux_EySDtokQ-1B-Q,10th & Willow Bar & Grill,2
PCTun1FXfrGhY7HNAH-0og,10th & Willow Bar & Grill,1
PfhyUrYkmkzpZCgKZFXPKg,10th & Willow Bar & Grill,1
RN_ORs_L4t37lNlF3Jwc2w,10th & Willow Bar & Grill,3
RVa-OHyKVbJVa8erVkD52A,10th & Willow Bar & Grill,3
RXEkfU-q9bi0XySzT3yzbQ,10th & Willow Bar & Grill,2
Rom3Ny-M3v83nq4NwSYeaA,10th & Willow Bar & Grill,1
RuGta8bVTEE0urfLPHrpFA,10th & Willow Bar & Grill,1
SC3-z7xybF2K9F8_OshPAA,10th & Willow Bar & Grill,1
SN6J0MQ0b9YWwcoPBpyzSA,10th & Willow Bar & Grill,2
STrxmi1cKhfUL9A5lLHb4Q,10th & Willow Bar & Grill,3
Sp_C9CAohP0KuxAC1-piCA,10th & Willow Bar & Grill,3
TVTTveXBDH0-ZhI_8pIp3w,10th & Willow Bar & Grill,4
TdPp8AM27RRYoVTY3IPIFw,10th & Willow Bar & Grill,3
TerJjrDLO7qQhLQJfMPY6Q,10th & Willow Bar & Grill,3
Tp03PbjV9mLV_uMo88CL0A,10th & Willow Bar & Grill,3
TtcVTHzGJwBBvIkGa0s79g,10th & Willow Bar & Grill,1
U5_dsyTUobIvlH-TdQ8ZAg,10th & Willow Bar & Grill,2
UfdCNa0oFo0VWrFKVj1RUQ,10th & Willow Bar & Grill,4
Uqo_F0qKjR5t2S6TqhlArw,10th & Willow Bar & Grill,4
V1G0mOd7s93wlINGcEOdEw,10th & Willow Bar & Grill,5
V5tK76SiWhkuc0gIy_J1vQ,10th & Willow Bar & Grill,2
VSsSbNBgshNNlNDD6E080Q,10th & Willow Bar & Grill,3
VppLV_vGDq1y49RTfon-ZQ,10th & Willow Bar & Grill,1
VpxRMZoN4UKvGZPfHUHb4A,10th & Willow Bar & Grill,5
Vy35syQhT1FKsgiCWnCblA,10th & Willow Bar & Grill,4
W-8SDvA-L5_nG_j9yrai7A,10th & Willow Bar & Grill,1
WIyVB8oICAB2jNf0BFX9WQ,10th & Willow Bar & Grill,3
WP9rPGpyzSUoN_lV9kyp5g,10th & Willow Bar & Grill,4
W_IMELIgKjYpCW-V1mV7tA,10th & Willow Bar & Grill,3
WcSqAK0Gl5qTz1lyDnMGRA,10th & Willow Bar & Grill,2
WpFbaJv-r5cd6XatwoIQEQ,10th & Willow Bar & Grill,4
WvB9xnRRPlZHSUE8qRVhyw,10th & Willow Bar & Grill,5
XTS6rbCqR1gGuVS1qm9rrQ,10th & Willow Bar & Grill,3
XV_sU_GSeGIB1dCKy2EMqA,10th & Willow Bar & Grill,3
XYLBlFu31CV3jQDEuoLzdw,10th & Willow Bar & Grill,2
XcJsFlSk8JiWg0BawWT7Cg,10th & Willow Bar & Grill,4
XywuZOEDntkaxSTA_TEzwg,10th & Willow Bar & Grill,3
Y1T5yVBHiRvlH5PYxiznww,10th & Willow Bar & Grill,5
Y4xBTslZ8ot2a_2hDSgtdw,10th & Willow Bar & Grill,5
Y7RW0wLLPaBaloh5HWKL_Q,10th & Willow Bar & Grill,5
YAUBqFGotge9mmuWcVFyLg,10th & Willow Bar & Grill,5
YQwdi9ZalTSZ00IwO0doyQ,10th & Willow Bar & Grill,1
YUXZzY53v7qPabStGq0DCw,10th & Willow Bar & Grill,5
YXL1OScaI2DwswbINGmihA,10th & Willow Bar & Grill,1
YwIvUJfq6xI_J7OGyIjaBw,10th & Willow Bar & Grill,1
Z0UrutyFdIVGSuVPK1IRPA,10th & Willow Bar & Grill,1
Za0uTiqwyWKqBaYn4tcciA,10th & Willow Bar & Grill,3
ZfSmGtdkK9wGaUpHmYw4AQ,10th & Willow Bar & Grill,1
ZpF4A-hHOEgNK5uEQnqJuw,10th & Willow Bar & Grill,1
Zus-8hgqE8KJxcNkqzZwXQ,10th & Willow Bar & Grill,3
_EbHemo8fNSdmBDiEHqdGA,10th & Willow Bar & Grill,5
_MCmaEIeO5I1NUFnYNWwww,10th & Willow Bar & Grill,1
_TwgAShonhh5F1agEtDgVw,10th & Willow Bar & Grill,4
_jePjOUTptB-Jrz9irItlQ,10th & Willow Bar & Grill,1
_qlxBEVyIIPZl6opdsYz9g,10th & Willow Bar & Grill,1
_r97gg1TZdXF9RjuIppBGw,10th & Willow Bar & Grill,2
_zK_WFhCyC8uD3k6x1AdlA,10th & Willow Bar & Grill,4
a1kzRy3ft_C55rDyBH-zYQ,10th & Willow Bar & Grill,1
aRvUAua0nQ2Lr3yN1O2pzQ,10th & Willow Bar & Grill,1
ab4ogjgbUWwbBYhD3FGyyg,10th & Willow Bar & Grill,4
b5Jtg0CX6pbHM754_nEgOg,10th & Willow Bar & Grill,4
bcM_7AGJORWo7q8oyDcUiQ,10th & Willow Bar & Grill,2
bxCZJqYf_s58ITPOkYD4IQ,10th & Willow Bar & Grill,5
c6aw6jhx6WRsG-oZWsiMWw,10th & Willow Bar & Grill,4
cTPI1ixf_ios-sGDvKwsmQ,10th & Willow Bar & Grill,4
ci-pPvH-QySQVZ8MZgTsoA,10th & Willow Bar & Grill,4
ctc3eHrWPnMnzIqFMnpPuQ,10th & Willow Bar & Grill,4
cxbDYAd0sgbr4jCa-barRQ,10th & Willow Bar & Grill,3
d2Hz16IZHILBa7QC-lfxAg,10th & Willow Bar & Grill,5
dU-i-uFJq06P6BEEvvxwrg,10th & Willow Bar & Grill,5
e1b9HHywr_v76XSE3HLCbA,10th & Willow Bar & Grill,3
e6KY3_5SHPUM_ZhvoElV2Q,10th & Willow Bar & Grill,1
eKI4g3a321wU0n-PCe-9ZQ,10th & Willow Bar & Grill,4
egnNuORhWl3cB0oRhVKPlQ,10th & Willow Bar & Grill,3
evrzOAJQXMup_5b4jsYN7g,10th & Willow Bar & Grill,2
fCphGrJ1Ovx9d_NAbzMt9Q,10th & Willow Bar & Grill,3
fK-5DnbNmdveJqMn899zBw,10th & Willow Bar & Grill,1
fbhRFckDkMOCZFSxpOM4xA,10th & Willow Bar & Grill,3
fjvf4hv5IDfGW1i5MheSZA,10th & Willow Bar & Grill,5
gFmWgPkwyXcCl1AxzTDFXQ,10th & Willow Bar & Grill,5
gvfRAYvQkqmrON6ONrZ6IQ,10th & Willow Bar & Grill,5
hM5Osku9elaKeaOQtLbrZQ,10th & Willow Bar & Grill,5
h_O1Eyz_z7ubSYyohuipiw,10th & Willow Bar & Grill,2
hbKeVNrbjbXqgYdNVRh5fg,10th & Willow Bar & Grill,2
htK1_rsWSkrc-dvemrGX7A,10th & Willow Bar & Grill,4
i3S3ZYlPBbXYPpyoiG8S8A,10th & Willow Bar & Grill,2
iHV_Ef7WMAu6u0XNyZgvJA,10th & Willow Bar & Grill,3
iJlGqi_icG-BnIOLtoTUSw,10th & Willow Bar & Grill,4
j86Nu_XF9TZBwafPCLHSHQ,10th & Willow Bar & Grill,1
jDjUmEGrz9KFDPXBV2encw,10th & Willow Bar & Grill,3
ju1u7NlCkXAwpbxtDmfTMQ,10th & Willow Bar & Grill,4
k8ToEsaJuHbT-fGtFhpzKw,10th & Willow Bar & Grill,3
kOMGdC5qJjISJf8CTZL0KQ,10th & Willow Bar & Grill,4
k_vsoK-7Cdbmz8eH4TJwBQ,10th & Willow Bar & Grill,5
km-ItCK_1G5Nm0lTs_etFQ,10th & Willow Bar & Grill,4
koLgtDh5HHkeL90ZF4ujFg,10th & Willow Bar & Grill,3
ktrGWjER_8HdmctGcJWxzw,10th & Willow Bar & Grill,2
lIcIMcPkS_tHkLS1qgYG2w,10th & Willow Bar & Grill,4
mPLOenCiFrB4y4SYBk_f7A,10th & Willow Bar & Grill,1
mPccdzeCLMNFGQmLqQCAeA,10th & Willow Bar & Grill,3
marihXcQvkG7E3JA6uMrHw,10th & Willow Bar & Grill,3
n820iagT3Y6TrbCEU6_BUg,10th & Willow Bar & Grill,3
nH9XgoP5HN6g7Z6-TRpmvQ,10th & Willow Bar & Grill,3
nK1OoBIAd4dtvb02gRTm7A,10th & Willow Bar & Grill,1
ncTlz6YbUyQ428zdVWFjrA,10th & Willow Bar & Grill,5
nrB4ku7kcwB7pdcNYuSCYQ,10th & Willow Bar & Grill,2
o9IqS15N6luZrfAlsku3qQ,10th & Willow Bar & Grill,1
oMVnqtBt63iYlZAxPoHbIA,10th & Willow Bar & Grill,2
oXYI5r1ozeZo6gze5OFiXA,10th & Willow Bar & Grill,4
pIBT1jDiqJ2BXT04OU9sdQ,10th & Willow Bar & Grill,1
pUIVEVr2FUhnUR6WBy9dWg,10th & Willow Bar & Grill,4
pc1GD_saPO0iN6zJEfzMIg,10th & Willow Bar & Grill,1
q-b4wNWEEQx0LEVJh6grDQ,10th & Willow Bar & Grill,4
qFLjKthODfIoHh2bPxs6zA,10th & Willow Bar & Grill,1
qcBCE5C2evg-HRCkkyMxhw,10th & Willow Bar & Grill,4
qn2PaA0YM0DemMvrJxPVNA,10th & Willow Bar & Grill,3
r0fDOxsPrdPjzA5V0anKTA,10th & Willow Bar & Grill,1
raW6-8XCr4m-K8kEoMsXrQ,10th & Willow Bar & Grill,3
rsVP4LXxQioFiJkaFdif-Q,10th & Willow Bar & Grill,3
shctOY8iOM6LVlg2fHHUnw,10th & Willow Bar & Grill,1
ssjzMWhiM0-h5s9iP9L7rA,10th & Willow Bar & Grill,3
suaF_Nuefud7-fRxQV_Rzg,10th & Willow Bar & Grill,4
tV29fhYtlcL69y0Qg1iu7Q,10th & Willow Bar & Grill,3
uJbONCRjyE7fZ3pUKiGtTA,10th & Willow Bar & Grill,5
v6zSRH-Nw2DFlJwRjSbS5g,10th & Willow Bar & Grill,4
x0cMDEunlsDTt8BIR45-iQ,10th & Willow Bar & Grill,4
x3LYh--bHPazxc4YGWUQuQ,10th & Willow Bar & Grill,2
xI20MVwKV876VZN3_dobOg,10th & Willow Bar & Grill,5
yJaGNoP4L6vT6eaxjQ5gyg,10th & Willow Bar & Grill,1
yquWg7ETYVcyEuf19__ifQ,10th & Willow Bar & Grill,4
yx-CEuWGq1xL4oJnhM9ugA,10th & Willow Bar & Grill,4
zGWrWr-mOdH_-qGV__z3zg,10th & Willow Bar & Grill,2
z_5tWITik4ouh-O1EtssiA,10th & Willow Bar & Grill,4
ze1sh1ffjGJP5O3mtFQvUA,10th & Willow Bar & Grill,4
zg1fQTmh5sJvzv44JY5Oug,10th & Willow Bar & Grill,4
zkBcyUnFIDQmLe5USDpM0w,10th & Willow Bar & Grill,1
zoSpmNbLMO22NPFT1mkPbg,10th & Willow Bar & Grill,4
S2BCLt-jCRZz34zcxZS6jQ,52 Restaurant,5
-729MplXfvA_0Zq56Axzsg,8th Street Tavern,5
298XFRjPkhXJYrZinNZkGw,8th Street Tavern,1
3I76DuiTh8oeTsAEPQKsig,8th Street Tavern,5
3OfoczEf_FDv9t-W6a9xRg,8th Street Tavern,5
3bg_zLPEQml1feMYEZc1YQ,8th Street Tavern,3
3uXMKqw90eO1nxkZgkIEeQ,8th Street Tavern,5
4Bhl9ppPEhFMyJ9PA0U9oQ,8th Street Tavern,3
5aZX8bTiD0k9vR60SG588Q,8th Street Tavern,2
6CqQkARaty3Rtwr73a3Qxg,8th Street Tavern,3
6Dq7pcKVXur-iJDDE-M6kg,8th Street Tavern,2
6MiU1cfqvwMbVy1KWghZOQ,8th Street Tavern,3
6rvaOlqPTbSqEuj5ahriHA,8th Street Tavern,5
72WEXN_T9tugFuNg0epTFw,8th Street Tavern,5
7LUFzopbKi8IsK_eQSe9gA,8th Street Tavern,5
8I7yeeeI6HWPMxRyqW9V8Q,8th Street Tavern,5
8NzkwYfeTq37qjznAi35Cw,8th Street Tavern,1
A5dqSwriUs8cV4DEzS_V9A,8th Street Tavern,3
AxI3WYgErmqcV6exnYei1w,8th Street Tavern,2
DKL8THTMRcTcMfVuNmaF4g,8th Street Tavern,1
F124YKaPwbllr1t3clSA7Q,8th Street Tavern,2
IaNd1TYa96-_V-ibTQRFKg,8th Street Tavern,2
IsdpAvlc0_wNBdw1sOgAEA,8th Street Tavern,4
JZJIG5KdsJHITf0i0loGXw,8th Street Tavern,4
M929-vyQjn3TYhmebVv5bQ,8th Street Tavern,3
RQW0v2Y0-aUjpUrzihHIcg,8th Street Tavern,5
Ralo7wlSbCF5IM3Z46y8PA,8th Street Tavern,2
RuGta8bVTEE0urfLPHrpFA,8th Street Tavern,4
SYYkzWboRM0XSBwdUPkwIQ,8th Street Tavern,1
Tc80_vfjKctIg6K0psIdDw,8th Street Tavern,5
Tp03PbjV9mLV_uMo88CL0A,8th Street Tavern,4
UL0SSL0Zi-18kwvDag-uYQ,8th Street Tavern,5
V6fyl2os_ZV9Hm7cyDKmiw,8th Street Tavern,4
VwD6UrshjC8FJV2PpvGcyw,8th Street Tavern,2
W_IMELIgKjYpCW-V1mV7tA,8th Street Tavern,3
WgxbNA8D5QDjcg-qmsUaag,8th Street Tavern,5
WhGHFhqjUQ7pAHQRf-bImQ,8th Street Tavern,4
Y6Sx49M_nU83bJXkI5K9dA,8th Street Tavern,1
aR8L-VbmDdtFlLBgyYkFOg,8th Street Tavern,1
bGJ1QKRkH4wZOx_TblZF_Q,8th Street Tavern,1
c_MT8ZZmy6jYg3P8-0AYrA,8th Street Tavern,1
dDdyacik5eAuX89d7njfcQ,8th Street Tavern,1
fCphGrJ1Ovx9d_NAbzMt9Q,8th Street Tavern,2
fFdn6J1TmYCJy3I2wL94Ow,8th Street Tavern,1
fnDJ0-ZOCOpEpVdJgxQVGw,8th Street Tavern,1
g5zZSP5nU04jlhyBwh4V6g,8th Street Tavern,5
gY_WWVIecaDTey0O66pLPQ,8th Street Tavern,3
j39W1j32V2FOM8jNw8Fxxw,8th Street Tavern,5
jd9Y0C7Dff-HTWK91Atn_w,8th Street Tavern,5
kVo5eT00nswx8vb_hn9GFw,8th Street Tavern,5
km-ItCK_1G5Nm0lTs_etFQ,8th Street Tavern,3
ngh9meLbuBKcSYZcU7fnFA,8th Street Tavern,5
nrhE2wtkRbOkP3M1W9oygQ,8th Street Tavern,4
o3rvfLXJ27bvCH4jMNssHA,8th Street Tavern,5
pvnn-gqMkxiifGVlnLXsyQ,8th Street Tavern,5
rvqGDqRJaAc-hRl2M6IY5A,8th Street Tavern,4
toFCfecs8tqzOxtV_kiIMQ,8th Street Tavern,1
tu5G5fIsVkPRspsZjpUZkQ,8th Street Tavern,3
vbeyEQRI1IOL6CLjccyb0g,8th Street Tavern,5
vtIoQpwqJjpUAjLoJO0YqQ,8th Street Tavern,1
xhDFaj1VuzeAEk3PagnGKA,8th Street Tavern,2
--ub2IyNvE0scdcdL21l2A,Adoro Lei,5
0ipG_tIzv23pB5qRnlWc-A,Adoro Lei,4
0nPVIQYugJomm87SP5zzOA,Adoro Lei,5
1871c3VJYWX3ogK5OgOCcA,Adoro Lei,4
1ASOUNhf-rbO0osAJFzTBg,Adoro Lei,5
1EU_L_ZsbkvAvmsjhlCRIw,Adoro Lei,5
1R6WfFjw3zIY0Xthwk2zxg,Adoro Lei,4
1nZAMtMV55LgctXiTc-WEw,Adoro Lei,5
23yL0yGz8lgH3AjBo27I3A,Adoro Lei,4
2MKezCQ45NrFm9DGXeI8vw,Adoro Lei,5
2ZYYpsjShCUlxyN_IpmLGQ,Adoro Lei,4
2fphr1G0afjBxZyQzO8YMQ,Adoro Lei,4
3AQs1mQLDlsDhBKpmlsYrQ,Adoro Lei,5
3hL7Q2ErO_Sze1iBLcFkRQ,Adoro Lei,5
3igtT1HQNhsvO4gEtRVj7w,Adoro Lei,5
3mkp3tF6_TFozAiH0Zba6Q,Adoro Lei,5
3yFHR1M2vRsQl1H7vRWgjw,Adoro Lei,5
46eBqzKavMzm7dMuDT17sA,Adoro Lei,5
4DNScdb5Qgf14UU1p7wD1w,Adoro Lei,4
4dMEKQY9hpeAA8WBAoGh3g,Adoro Lei,5
4iE0-afIlxCbdmnMcsM5fg,Adoro Lei,5
4nIdgQ_qTUFadq8utUB7vw,Adoro Lei,5
5HZ5CUjR9e_1tja5LxHrEA,Adoro Lei,5
5texJOiEmJJ8HdokYXnbXQ,Adoro Lei,5
5ugKZiTjjJefW4gnUAkb_g,Adoro Lei,5
6RtSKwBPM5vVI4H03mJBfg,Adoro Lei,5
6XKBC-oxP1xzSZb_2w6rLw,Adoro Lei,5
6alAKmO-2EKHku98XFEVRQ,Adoro Lei,5
6r0pltqczRxkIa-XqOvwdA,Adoro Lei,3
7iELqO6elVD0X0_m2GAIsA,Adoro Lei,5
8BU2mkzYIylDo89u7AxmCA,Adoro Lei,5
8BoJehvmZ8CcWhhvsHu9Jg,Adoro Lei,5
9Pjtb6Q6D_e5vLCLiNJBhA,Adoro Lei,5
9Y0Dww-5gpHFs8rPp9ruXQ,Adoro Lei,5
9fysS2MW7J5SvB9MZ7p6dg,Adoro Lei,3
9tBjFgwbvd50npKmmgEleA,Adoro Lei,5
A5UdgChm7-BZbxadqCvGgg,Adoro Lei,5
ABZS7aSnMdCyU-kppCedFg,Adoro Lei,5
AE9oqe17Bc2BhDTfwa8sBQ,Adoro Lei,5
AbcO1N6Xj-Uf2oxhXZB8fQ,Adoro Lei,5
AyhgfKZMBuupsy6OSKqVVw,Adoro Lei,4
B0U85euCFEAXZfcS7qeiMA,Adoro Lei,3
B2cXoY9uC5YPmV2-_AuFSg,Adoro Lei,2
BJUVK-inrsZv6wMvgaCr0w,Adoro Lei,5
Bb2JdbC7wQHEygx505hkVw,Adoro Lei,5
C9nMZ44s_Mshv5DMzpwK6Q,Adoro Lei,2
CFZMPihuHbe5ovAMjkIMxA,Adoro Lei,3
CI8ooP6-_O7pxglJo1JnjA,Adoro Lei,5
CyjHD8daGt57A_AWyOZs0Q,Adoro Lei,4
D9ZZVnSaUakIH168zFcl2A,Adoro Lei,4
DdoMu8Was7klrrviUSjsmg,Adoro Lei,5
EJ-TJL_6hML2_0qvIWCEqQ,Adoro Lei,5
EWTopznK9B-x9A9yTDbyxA,Adoro Lei,2
F3W32Gu_HopjKudOGyTKBA,Adoro Lei,5
FHdTGs6UGFBuxYUQlPw1mw,Adoro Lei,3
FSTWhbXzSj64vXLBdkF0Ug,Adoro Lei,5
GJJVxohrG2POny6e9Ns83A,Adoro Lei,5
GbVPO9ajUxMbKktDu6Xacg,Adoro Lei,5
Gfs1wN961Ili95rwdjLJOQ,Adoro Lei,5
GfuHA9dyfG0SuqQOQL6BiA,Adoro Lei,3
H51grDUvVoly71Jy1zv-xw,Adoro Lei,5
I4FsBsNzbPS-RgRQpM-z0g,Adoro Lei,5
ITne6u_NQ9VkQrFSZRCi1g,Adoro Lei,5
IhmSlCIVYnWiXtBlWuuJng,Adoro Lei,5
J7_rxd5cKiocx9PeX0NAcA,Adoro Lei,3
JJHY6Vvkp8WAQDrVncscxQ,Adoro Lei,5
Ju5HXiu2r5vBmGbPKdZzfQ,Adoro Lei,4
KQyfUXe5YusGrSuuWLHJiA,Adoro Lei,5
KSNkRFVAADgrTK5f6ZiIQg,Adoro Lei,3
LIVVTY2w5MEwegVS7v0PJQ,Adoro Lei,5
MHiHdkexg7eAl3kV0nn8gQ,Adoro Lei,5
N6JgDC5-ebiNlxonbTMLXg,Adoro Lei,5
NWvbh2kPqZfRGOByz0kygg,Adoro Lei,5
NXMEuZcl09iXgRp02HK5Fw,Adoro Lei,2
N_860qjY7icjNCTeJorrUQ,Adoro Lei,3
NtCdR6FrrQMnK-8P7es0Bg,Adoro Lei,5
O2dY_e_AIELQUbiRgAUYBA,Adoro Lei,5
OElkgrYS3MwHiJKFw5ofqQ,Adoro Lei,5
Oj8Wp7pydLKiWye_h29vtQ,Adoro Lei,5
P9k8DGDWPFrOo0GzhA8XiA,Adoro Lei,5
PEcRPq2VNoCqxdPBEL99nQ,Adoro Lei,5
PRYa9G8TOMlmX5cX0AtXCA,Adoro Lei,5
PTZsZxUcPWYod8ow1AAWsA,Adoro Lei,4
PXu2lJaAcR6otJ-rZDqbjA,Adoro Lei,5
